,영업일자,느티나무 셀프BBQ_1인 수저세트,느티나무 셀프BBQ_BBQ55(단체),"느티나무 셀프BBQ_대여료 30,000원","느티나무 셀프BBQ_대여료 60,000원","느티나무 셀프BBQ_대여료 90,000원","느티나무 셀프BBQ_본삼겹 (단품,실내)",느티나무 셀프BBQ_스프라이트 (단체),느티나무 셀프BBQ_신라면,느티나무 셀프BBQ_쌈야채세트,느티나무 셀프BBQ_쌈장,느티나무 셀프BBQ_육개장 사발면,느티나무 셀프BBQ_일회용 소주컵,느티나무 셀프BBQ_일회용 종이컵,느티나무 셀프BBQ_잔디그늘집 대여료 (12인석),느티나무 셀프BBQ_잔디그늘집 대여료 (6인석),느티나무 셀프BBQ_잔디그늘집 의자 추가,느티나무 셀프BBQ_참이슬 (단체),느티나무 셀프BBQ_친환경 접시 14cm,느티나무 셀프BBQ_친환경 접시 23cm,느티나무 셀프BBQ_카스 병(단체),느티나무 셀프BBQ_콜라 (단체),느티나무 셀프BBQ_햇반,느티나무 셀프BBQ_허브솔트,담하_(단체) 공깃밥,담하_(단체) 생목살 김치전골 2.0,담하_(단체) 은이버섯 갈비탕,담하_(단체) 한우 우거지 국밥,담하_(단체) 황태해장국 3/27까지,담하_(정식) 된장찌개,담하_(정식) 물냉면,담하_(정식) 비빔냉면,담하_(후식) 된장찌개,담하_(후식) 물냉면,담하_(후식) 비빔냉면,담하_갑오징어 비빔밥,담하_갱시기,담하_공깃밥,담하_꼬막 비빔밥,담하_느린마을 막걸리,담하_담하 한우 불고기,담하_담하 한우 불고기 정식,담하_더덕 한우 지짐,담하_들깨 양지탕,담하_라면사리,담하_룸 이용료,담하_메밀면 사리,담하_명인안동소주,담하_명태회 비빔냉면,담하_문막 복분자 칵테일,담하_봉평메밀 물냉면,담하_생목살 김치찌개,담하_스프라이트,담하_은이버섯 갈비탕,담하_제로콜라,담하_참이슬,담하_처음처럼,담하_카스,담하_콜라,담하_테라,담하_하동 매실 칵테일,담하_한우 떡갈비 정식,담하_한우 미역국 정식,담하_한우 우거지 국밥,담하_한우 차돌박이 된장찌개,담하_황태해장국,라그로타_AUS (200g),라그로타_G-Charge(3),라그로타_Gls.Sileni,라그로타_Gls.미션 서드,라그로타_Open Food,라그로타_그릴드 비프 샐러드,라그로타_까르보나라,라그로타_모둠 해산물 플래터,라그로타_미션 서드 카베르네 쉬라,라그로타_버섯 크림 리조또,라그로타_빵 추가 (1인),라그로타_스프라이트,라그로타_시저 샐러드,라그로타_아메리카노,라그로타_알리오 에 올리오,라그로타_양갈비 (4ps),라그로타_자몽리치에이드,라그로타_제로콜라,라그로타_카스,라그로타_콜라,라그로타_하이네켄(생),라그로타_한우 (200g),라그로타_해산물 토마토 리조또,라그로타_해산물 토마토 스튜 파스타,라그로타_해산물 토마토 스파게티,"미라시아_(단체)브런치주중 36,000",미라시아_(오븐) 하와이안 쉬림프 피자,미라시아_(화덕) 불고기 페퍼로니 반반피자,미라시아_BBQ Platter,미라시아_BBQ 고기추가,미라시아_공깃밥,미라시아_글라스와인 (레드),미라시아_레인보우칵테일(알코올),미라시아_미라시아 브런치 (패키지),미라시아_버드와이저(무제한),미라시아_보일링 랍스타 플래터,미라시아_보일링 랍스타 플래터(덜매운맛),미라시아_브런치 2인 패키지,미라시아_브런치 4인 패키지,미라시아_브런치(대인) 주말,미라시아_브런치(대인) 주중,미라시아_브런치(어린이),미라시아_쉬림프 투움바 파스타,미라시아_스텔라(무제한),미라시아_스프라이트,미라시아_애플망고 에이드,미라시아_얼그레이 하이볼,미라시아_오븐구이 윙과 킬바사소세지,미라시아_유자 하이볼,미라시아_잭 애플 토닉,미라시아_칠리 치즈 프라이,미라시아_코카콜라,미라시아_코카콜라(제로),미라시아_콥 샐러드,미라시아_파스타면 추가(150g),미라시아_핑크레몬에이드,연회장_Cass Beer,연회장_Conference L1,연회장_Conference L2,연회장_Conference L3,연회장_Conference M1,연회장_Conference M8,연회장_Conference M9,연회장_Convention Hall,연회장_Cookie Platter,연회장_Grand Ballroom,연회장_OPUS 2,연회장_Regular Coffee,연회장_골뱅이무침,연회장_공깃밥,연회장_돈목살 김치찌개 (밥포함),연회장_로제 치즈떡볶이,연회장_마라샹궈,연회장_매콤 무뼈닭발&계란찜,연회장_모둠 돈육구이(3인),연회장_삼겹살추가 (200g),연회장_야채추가,연회장_왕갈비치킨,연회장_주먹밥 (2ea),카페테리아_공깃밥(추가),카페테리아_구슬아이스크림,카페테리아_단체식 13000(신),카페테리아_단체식 18000(신),카페테리아_돼지고기 김치찌개,카페테리아_복숭아 아이스티,카페테리아_새우 볶음밥,카페테리아_새우튀김 우동,카페테리아_샷 추가,카페테리아_수제 등심 돈까스,카페테리아_아메리카노(HOT),카페테리아_아메리카노(ICE),카페테리아_약 고추장 돌솥비빔밥,카페테리아_어린이 돈까스,카페테리아_오픈푸드,카페테리아_진사골 설렁탕,카페테리아_짜장면,카페테리아_짜장밥,카페테리아_짬뽕,카페테리아_짬뽕밥,카페테리아_치즈돈까스,카페테리아_카페라떼(HOT),카페테리아_카페라떼(ICE),카페테리아_한상 삼겹구이 정식(2인) 소요시간 약 15~20분,포레스트릿_꼬치어묵,포레스트릿_떡볶이,포레스트릿_복숭아 아이스티,포레스트릿_생수,포레스트릿_스프라이트,포레스트릿_아메리카노(HOT),포레스트릿_아메리카노(ICE),포레스트릿_치즈 핫도그,포레스트릿_카페라떼(HOT),포레스트릿_카페라떼(ICE),포레스트릿_코카콜라,포레스트릿_페스츄리 소시지,화담숲주막_느린마을 막걸리,화담숲주막_단호박 식혜,화담숲주막_병천순대,화담숲주막_스프라이트,화담숲주막_참살이 막걸리,화담숲주막_찹쌀식혜,화담숲주막_콜라,화담숲주막_해물파전,화담숲카페_메밀미숫가루,화담숲카페_아메리카노 HOT,화담숲카페_아메리카노 ICE,화담숲카페_카페라떼 ICE,화담숲카페_현미뻥스크림
142,2023-05-23,0,110,0,0,0,0,8,0,0,0,0,0,1,1,2,0,27,0,0,35,20,0,0,0,0,0,2,94,0,0,0,7,0,0,5,0,22,0,1,26,0,0,1,0,0,1,0,0,0,0,6,0,7,0,4,1,1,0,2,1,3,7,2,14,16,0,1,1,6,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,1,2,0,4,0,6,97,0,0,1,0,0,0,1,12,1,0,0,1,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,0,1,0,0,0,0,1,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,105,2,0,1,0,0,8,0,0,3,0,0,0,1,0,2,3,5,0,0,1,0,1,1,0,0,1,21,0,0,0,1,1,17,25,43,7,20,31,7,110,26,9,75,12,15
143,2023-05-24,0,0,0,1,0,0,3,1,0,0,0,2,2,0,8,0,31,0,0,34,0,0,1,0,0,0,14,0,0,0,0,0,0,0,5,0,3,0,0,5,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,2,2,7,0,0,1,1,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28,0,0,3,0,0,0,0,6,0,0,0,2,1,0,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,1,0,0,1,0,1,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,272,0,0,0,0,0,5,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,2,0,22,0,1,2,0,0,8,9,27,3,26,19,11,69,21,14,53,9,23
144,2023-05-25,1,91,0,0,0,0,69,12,0,0,0,1,2,4,14,1,158,0,1,166,71,6,1,0,0,0,0,40,0,0,0,7,0,0,6,0,41,0,4,43,0,0,5,1,0,1,0,0,0,0,11,8,1,0,1,0,0,8,0,1,1,1,8,24,17,0,0,1,1,0,0,0,0,0,0,5,0,0,2,0,0,0,1,0,0,0,0,3,0,8,162,0,1,2,1,0,0,0,12,0,0,0,1,1,4,11,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,106,135,9,0,2,0,0,9,0,0,8,1,0,0,1,0,3,4,2,0,0,2,0,1,3,1,3,0,18,3,1,4,4,1,8,6,26,6,7,28,22,64,42,1,108,14,15
145,2023-05-26,7,30,11,6,0,0,8,6,0,2,6,2,2,5,40,2,10,1,1,27,12,3,2,0,0,0,0,171,0,0,0,5,0,0,20,0,33,0,0,31,0,0,6,0,0,1,0,0,0,0,24,0,7,0,1,0,1,4,0,0,8,4,13,14,8,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,0,0,3,2,3,16,0,2,0,6,22,0,0,0,0,0,0,0,56,0,0,0,3,0,0,26,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,2,0,2,2,0,0,10,0,0,0,1,5,0,172,0,11,0,4,0,0,11,0,0,30,2,0,0,7,2,4,6,4,0,0,9,1,3,9,5,3,1,11,3,0,2,4,1,11,12,27,3,8,29,7,65,20,9,51,12,16
146,2023-05-27,5,0,12,11,3,0,0,0,0,2,11,2,3,14,43,3,0,1,3,0,0,9,1,0,0,0,0,38,0,0,0,4,0,0,9,0,49,0,2,55,0,0,5,0,0,8,0,0,0,0,25,1,6,0,9,1,6,1,0,2,19,17,25,17,16,0,0,4,7,1,0,0,0,0,0,26,2,0,11,0,0,3,0,7,5,2,0,4,0,13,0,0,0,0,0,0,0,0,8,0,0,0,13,0,49,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,0,0,2,0,1,9,0,2,0,0,7,0,0,0,14,0,12,0,0,11,0,0,20,6,0,0,8,1,10,4,11,0,0,13,3,1,6,1,1,1,2,3,0,0,0,2,57,23,72,17,29,39,18,214,25,52,32,9,17
147,2023-05-28,6,0,12,12,1,3,0,0,0,1,4,0,2,0,25,2,0,1,3,0,0,2,1,0,0,0,0,0,0,0,0,8,0,0,12,0,43,0,0,41,0,0,10,0,0,1,0,0,0,0,37,1,19,2,3,2,1,1,1,3,21,8,22,19,12,0,1,1,11,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,2,0,2,0,0,0,0,0,0,0,0,52,0,0,0,6,0,56,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,6,4,0,8,1,0,1,10,0,1,0,3,6,0,0,0,19,0,6,0,0,13,0,0,16,4,0,0,7,0,7,3,8,0,0,8,1,4,0,0,1,0,0,4,0,0,0,1,30,21,37,12,29,37,8,111,7,43,15,5,23
148,2023-05-29,0,0,4,3,0,0,0,0,1,0,0,1,1,3,8,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,6,0,0,18,0,55,0,1,59,0,0,7,0,0,7,0,0,0,0,20,7,27,0,5,1,2,1,0,3,7,10,28,17,31,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,2,0,0,2,4,1,0,0,0,6,2,0,0,16,2,69,0,17,0,1,0,2,0,0,1,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,26,11,0,16,0,0,26,0,0,25,7,0,0,21,0,6,8,7,0,0,11,8,7,8,14,2,4,22,6,2,9,4,3,16,20,65,19,48,39,18,126,52,19,94,18,58
149,2023-05-30,0,76,0,2,0,0,29,0,0,0,0,0,1,0,2,0,65,0,0,39,30,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,13,0,1,13,0,0,6,8,0,0,0,0,0,0,7,0,16,0,1,0,0,0,0,0,3,2,13,8,8,0,0,2,5,0,0,0,0,0,0,6,1,0,6,0,0,0,0,6,1,2,0,2,0,4,1,0,0,1,0,0,0,0,2,2,0,0,1,0,0,19,6,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,41,65,9,0,3,0,0,11,0,0,6,0,0,0,2,0,4,2,4,0,0,12,0,0,0,1,0,0,11,1,0,1,0,0,12,13,18,14,19,13,16,49,16,10,34,8,18
150,2023-05-31,0,0,1,0,0,0,7,0,0,0,0,1,0,0,0,0,14,0,0,27,9,0,0,1,0,0,25,49,0,0,0,0,0,0,10,0,17,0,0,19,0,0,11,0,0,0,0,0,0,0,4,0,14,0,0,0,2,1,0,0,5,2,13,10,18,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,5,41,0,0,0,0,0,0,0,2,0,0,0,1,0,0,25,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,58,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,53,13,0,7,0,0,4,0,0,3,2,0,0,4,1,7,1,1,0,0,7,1,0,6,1,1,0,8,1,0,3,0,1,3,12,24,7,16,12,5,38,15,3,31,4,6
151,2023-06-01,4,46,0,0,0,0,20,4,1,0,0,1,2,0,4,0,31,1,0,53,23,5,0,1,0,0,0,0,0,0,0,2,0,0,1,0,14,0,0,19,0,0,5,0,0,4,0,0,0,0,6,0,6,0,4,0,1,2,1,13,2,6,11,8,6,0,0,1,3,0,0,0,0,0,0,8,2,0,0,0,0,0,0,1,1,0,0,2,0,7,176,0,3,5,0,0,0,0,10,5,0,0,0,0,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,22,0,0,0,0,1,0,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,19,49,1,0,1,0,0,2,0,0,2,1,0,0,1,0,0,1,1,0,0,3,0,0,4,4,0,0,4,0,0,1,0,2,16,9,27,14,22,7,11,48,7,15,45,7,15
152,2023-06-02,16,74,6,0,0,0,18,2,4,0,1,2,3,3,19,0,49,1,1,114,24,5,2,1,0,0,0,95,0,0,0,5,2,1,7,0,24,0,0,25,2,0,3,0,0,1,0,6,0,3,6,1,0,0,2,0,0,2,0,0,8,1,4,10,5,0,0,0,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,0,2,0,7,70,0,1,2,1,0,0,0,32,0,0,0,2,1,0,48,2,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,3,0,6,2,0,1,4,0,0,0,1,1,0,102,30,2,0,2,0,0,10,0,0,8,3,0,0,5,0,8,3,4,0,0,3,0,1,11,2,0,0,11,3,1,2,2,1,29,12,27,8,48,7,2,78,27,17,60,13,14
153,2023-06-03,10,0,14,11,1,1,0,11,2,2,6,2,3,5,55,4,0,2,5,0,0,12,0,0,0,0,15,26,9,3,2,9,6,5,10,0,58,0,0,50,14,0,2,0,1,7,0,6,0,8,22,2,7,0,1,2,6,3,2,1,35,2,15,21,8,0,5,0,3,0,0,0,0,2,0,24,0,0,1,0,0,0,1,2,0,1,0,6,0,16,0,0,5,24,6,0,0,0,6,7,0,1,14,0,79,0,9,7,6,2,5,1,3,3,0,1,7,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,2,0,3,5,0,1,9,0,0,0,3,12,0,74,0,9,0,8,0,0,19,0,0,23,7,0,0,14,4,6,6,16,0,0,11,0,13,36,35,10,6,101,32,2,9,9,11,52,35,68,25,17,55,23,223,97,27,161,19,70
154,2023-06-04,10,0,20,10,1,0,0,5,3,2,9,0,3,8,37,0,0,3,3,0,0,9,2,0,0,0,0,0,13,11,2,8,7,5,13,0,69,0,1,50,34,0,5,0,0,5,0,3,0,7,26,2,5,0,2,0,1,6,1,0,39,24,33,16,28,0,1,3,12,0,0,0,0,0,0,16,1,0,2,0,0,1,0,2,1,1,0,5,0,12,0,0,5,27,2,0,0,1,32,17,0,3,7,1,67,0,21,8,2,4,8,5,2,2,0,2,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,1,0,1,2,0,0,0,0,16,0,0,0,10,0,27,0,0,56,0,0,51,17,0,0,40,4,17,7,15,0,0,15,0,13,21,48,11,9,101,44,0,15,10,17,34,38,74,30,41,74,50,256,103,16,143,29,110
155,2023-06-05,16,0,10,3,0,1,0,7,1,1,0,1,2,8,36,1,0,0,1,0,0,0,0,0,0,0,0,0,12,7,3,6,7,4,6,0,52,0,1,45,31,0,5,0,0,4,0,5,0,4,27,2,1,0,7,0,1,1,5,0,31,8,12,24,8,0,0,2,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,2,3,0,3,0,11,0,0,4,17,0,0,0,0,42,7,1,0,11,2,0,57,17,10,8,1,4,1,0,3,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,0,0,18,0,1,0,3,20,0,0,0,22,0,15,0,0,33,0,0,42,15,0,0,18,9,10,6,13,0,0,10,0,10,0,24,4,3,30,19,2,11,12,10,40,21,58,24,29,36,23,192,53,19,53,13,46
156,2023-06-06,0,0,10,1,0,0,0,0,2,3,1,0,0,2,23,1,0,0,1,0,0,1,0,0,0,0,0,0,12,2,3,4,2,1,2,0,27,0,2,11,24,0,6,0,0,0,0,11,0,7,9,1,7,0,0,0,1,1,0,0,14,8,21,22,17,0,2,2,3,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,1,4,0,2,0,9,0,0,1,6,0,0,0,0,18,1,1,2,17,0,88,0,31,3,3,2,2,2,0,2,0,1,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,21,0,17,0,0,47,0,0,42,30,0,0,39,2,11,4,13,0,0,10,0,20,28,29,9,18,89,35,10,12,10,28,67,23,91,68,30,0,70,324,116,35,138,32,57
157,2023-06-07,0,0,1,0,0,0,0,15,1,0,0,0,0,4,7,2,0,0,0,0,0,4,0,51,0,0,0,0,2,0,4,2,0,0,8,0,14,0,0,68,6,0,11,0,2,16,0,3,0,3,6,0,3,0,2,0,0,0,0,2,3,1,14,14,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,1,1,0,2,0,7,97,0,2,4,0,0,0,0,16,6,0,2,7,0,0,25,6,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,8,0,0,5,0,0,2,2,0,0,2,0,4,1,2,0,0,2,0,1,1,0,1,0,4,1,0,1,1,0,21,7,22,5,13,17,8,79,9,15,44,7,7
158,2023-06-08,0,84,0,0,0,0,45,0,0,0,0,0,0,5,9,0,81,0,0,167,37,0,3,0,0,0,57,0,4,2,1,2,1,1,1,0,19,0,0,21,9,0,6,15,0,0,0,1,0,1,2,0,4,0,2,1,1,1,3,0,2,0,0,4,2,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,1,0,2,1,0,1,0,0,0,0,0,8,0,0,0,4,0,0,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,1,1,1,1,1,1,1,4,1,1,34,0,0,0,0,0,0,0,0,0,0,0,0,0,30,81,2,0,0,0,0,7,0,0,21,0,0,0,0,0,1,1,5,0,0,1,0,1,0,3,0,2,11,0,0,0,1,0,24,8,19,1,15,15,6,62,5,33,43,14,7
159,2023-06-09,0,99,4,2,0,0,25,2,0,0,2,2,2,1,27,0,48,0,0,45,24,2,0,2,0,0,26,127,4,0,7,6,1,2,5,0,33,0,3,34,14,0,2,0,0,3,0,7,0,7,17,1,3,0,2,0,2,2,3,0,4,1,10,6,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,2,0,6,154,0,0,8,1,0,1,0,36,4,0,0,2,0,0,15,0,3,10,0,4,3,1,0,0,0,1,0,0,0,1,37,1,2,1,0,1,1,1,0,1,1,0,2,0,3,1,0,2,8,0,1,0,1,4,0,24,144,5,0,2,0,0,6,0,0,14,4,0,0,2,0,2,5,7,0,0,0,0,2,1,2,1,3,5,0,0,0,1,3,43,12,31,4,10,14,6,89,28,19,61,22,11
160,2023-06-10,1,0,15,5,0,0,14,5,0,1,1,0,1,6,60,5,0,1,2,0,13,5,0,0,0,0,23,8,5,4,2,6,3,4,4,0,51,0,0,51,13,0,10,0,2,5,0,4,0,9,17,0,6,0,7,0,0,1,3,1,18,3,13,17,3,0,0,2,4,0,0,0,0,0,0,9,1,0,2,0,0,0,2,0,1,4,0,3,0,9,0,0,4,7,0,0,0,1,0,8,0,3,13,0,36,0,8,5,7,2,3,3,3,2,0,2,3,0,0,2,0,0,0,0,0,0,0,0,1,3,1,1,0,6,0,7,4,0,2,10,0,0,0,5,7,0,50,0,10,0,7,0,0,15,0,0,15,6,0,0,10,2,3,3,7,0,0,8,0,7,11,16,6,1,42,11,0,4,2,4,67,26,60,19,30,39,24,186,60,22,136,19,33
161,2023-06-11,2,0,8,1,0,0,0,6,1,1,1,2,1,1,25,1,0,1,1,0,0,1,1,0,0,0,0,0,3,1,3,1,0,0,5,0,15,0,3,10,9,0,7,1,0,2,0,14,0,5,18,0,1,0,1,0,1,0,1,0,12,7,34,16,28,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,7,0,0,1,2,0,0,0,1,18,4,0,0,1,0,42,0,11,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,14,0,5,0,0,13,0,0,22,12,31,0,13,1,4,7,12,0,0,2,0,2,1,7,1,3,33,8,1,6,3,1,47,27,47,11,35,29,8,156,54,24,87,12,22
162,2023-06-12,0,123,0,0,0,0,75,0,0,0,0,0,0,0,0,0,183,0,0,127,67,0,0,0,0,43,0,0,2,1,1,1,0,2,5,0,7,0,0,8,6,0,4,0,0,1,0,3,0,2,11,0,2,0,2,1,0,0,2,1,2,5,2,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,0,0,3,0,0,0,0,6,2,0,0,4,0,0,19,4,0,0,0,0,0,1,0,0,0,0,1,0,0,1,20,1,1,1,1,0,1,1,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,36,0,31,0,3,0,3,0,0,4,0,0,10,1,62,0,1,0,3,4,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163,2023-06-13,4,0,0,0,0,0,0,1,0,1,0,0,1,0,20,0,0,1,1,0,0,5,1,0,0,0,2,129,2,2,1,1,0,0,9,0,10,0,0,9,5,0,5,0,0,0,0,1,0,4,3,0,1,0,4,0,1,0,0,1,0,0,2,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,8,122,0,1,2,0,0,0,0,8,0,0,0,1,0,0,7,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,27,2,0,1,1,0,1,1,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,239,131,2,0,0,0,0,2,0,0,3,0,56,0,1,0,8,0,3,0,0,3,0,3,0,3,0,0,3,0,0,0,0,1,26,14,21,4,19,17,7,86,31,13,86,12,8
164,2023-06-14,0,181,0,0,0,0,61,2,0,0,0,1,0,1,3,0,133,0,0,205,83,0,0,0,0,0,0,0,0,0,0,2,0,0,7,0,12,0,0,13,2,0,8,0,0,1,0,2,0,0,26,1,2,0,3,0,2,0,0,0,0,2,23,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,1,0,0,4,0,2,7,0,0,0,0,8,4,0,1,2,0,0,22,3,3,3,0,0,8,2,1,0,0,1,0,0,0,3,0,0,0,1,1,0,1,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,108,404,0,0,2,0,0,6,0,0,0,0,56,0,1,0,2,2,2,0,0,1,0,4,2,0,0,1,15,0,0,3,1,0,27,12,30,12,20,17,9,113,19,32,48,12,14
165,2023-06-15,1,60,0,0,0,0,17,2,0,0,0,0,0,6,12,1,42,0,1,38,15,0,1,0,0,0,14,76,0,0,0,0,0,0,9,0,3,0,3,4,0,0,14,0,0,0,0,6,0,1,5,0,2,0,4,3,1,0,2,0,0,0,2,9,5,0,0,1,2,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,2,0,0,3,0,6,106,0,2,1,1,0,0,0,24,3,1,1,1,1,0,23,0,5,9,0,1,0,1,0,0,0,0,0,0,0,0,170,1,1,1,1,0,1,1,14,1,1,0,0,0,0,0,0,0,0,0,0,0,0,10,0,324,490,3,0,5,0,0,2,0,0,11,0,31,0,3,0,1,0,2,0,0,0,0,2,1,0,1,0,21,1,0,2,2,1,24,19,28,10,10,17,9,89,35,13,58,4,5
166,2023-06-16,9,279,1,0,0,0,128,2,3,1,0,1,2,5,39,1,384,0,5,372,134,3,2,0,0,0,0,91,3,2,1,5,5,2,6,0,48,0,2,43,8,0,9,0,0,5,0,1,0,6,18,0,4,1,4,2,3,2,0,1,7,0,3,9,3,0,0,1,4,0,0,0,0,0,0,13,1,0,0,0,0,1,1,1,0,1,0,3,0,10,64,0,2,11,6,0,1,0,28,23,2,1,3,3,0,45,4,3,3,1,1,0,1,3,0,1,9,2,0,0,1,0,1,1,1,0,0,0,1,9,1,0,0,3,0,1,2,0,0,3,0,0,0,0,6,0,423,403,7,0,10,0,0,11,0,0,8,1,62,0,8,0,4,3,2,0,0,8,0,0,2,3,3,0,39,1,0,12,2,1,42,14,24,5,16,16,7,88,25,10,80,17,16
167,2023-06-17,4,0,19,9,3,0,0,5,1,1,1,0,0,7,38,5,0,0,1,0,0,3,1,0,0,0,16,66,11,10,2,4,1,2,10,0,32,0,4,23,25,0,6,0,0,2,0,17,0,26,30,3,5,0,3,0,1,1,0,2,25,3,19,13,10,0,0,0,3,0,0,0,0,1,0,8,0,0,0,0,0,5,1,4,1,4,0,5,0,15,0,0,3,16,2,0,0,3,16,13,0,3,7,2,90,0,11,8,2,3,5,1,1,6,0,1,6,2,0,5,4,0,0,0,1,0,0,0,0,0,0,0,0,5,0,5,3,0,4,11,0,1,0,3,9,0,261,0,9,0,4,0,0,23,0,0,13,12,31,0,16,0,3,8,7,0,0,10,0,11,22,44,11,0,48,15,0,9,17,6,21,63,41,26,35,56,35,203,81,13,217,33,49
168,2023-06-18,8,0,5,1,0,0,0,3,4,1,0,0,1,4,30,5,0,0,2,0,0,2,0,0,0,0,0,0,10,11,1,1,1,0,9,0,24,0,0,17,26,0,9,1,0,3,0,5,0,12,21,0,10,1,1,1,1,1,3,2,21,18,20,10,21,0,0,0,2,0,0,0,0,1,0,8,2,0,1,0,0,1,1,0,0,3,0,1,0,12,0,0,3,5,1,0,0,0,26,2,0,1,7,0,88,0,17,2,1,0,1,0,0,0,0,0,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,29,24,8,0,14,0,0,28,0,0,34,11,81,0,17,2,6,2,14,0,0,11,0,8,24,32,7,0,52,11,0,5,6,7,28,26,53,29,48,42,26,195,88,6,153,16,25
